"ABUNDANCE","BIOMASS","GENUS_SPECIES","SAMPLE_DESC","PLOT","LATITUDE","LONGITUDE","DAY","MONTH","YEAR"
"1","53","Acer saccharum","46.92_-88.026_7101/0/741_1967","7101/0/741","46.920000","-88.026000","1","1","1967"
"1","58.7","Acer saccharum","46.92_-88.026_7101/0/741_1989","7101/0/741","46.920000","-88.026000","1","1","1989"
"1","58.9","Acer saccharum","46.92_-88.026_7101/0/741_1994","7101/0/741","46.920000","-88.026000","1","1","1994"
"1","60.1","Acer saccharum","46.92_-88.026_7101/0/741_1999","7101/0/741","46.920000","-88.026000","1","1","1999"
"1","60.9","Acer saccharum","46.92_-88.026_7101/0/741_2004","7101/0/741","46.920000","-88.026000","1","1","2004"
"1","62.3","Acer saccharum","46.92_-88.026_7101/0/741_2009","7101/0/741","46.920000","-88.026000","1","1","2009"
"1","46.4","Acer saccharum","46.92_-88.026_7101/0/742_1962","7101/0/742","46.920000","-88.026000","1","1","1962"
"1","47.4","Acer saccharum","46.92_-88.026_7101/0/742_1967","7101/0/742","46.920000","-88.026000","1","1","1967"
"1","52.6","Acer saccharum","46.92_-88.026_7101/0/742_1989","7101/0/742","46.920000","-88.026000","1","1","1989"
"1","54.2","Acer saccharum","46.92_-88.026_7101/0/742_1994","7101/0/742","46.920000","-88.026000","1","1","1994"
"1","54.8","Acer saccharum","46.92_-88.026_7101/0/742_1999","7101/0/742","46.920000","-88.026000","1","1","1999"
"1","55.5","Acer saccharum","46.92_-88.026_7101/0/742_2004","7101/0/742","46.920000","-88.026000","1","1","2004"
"1","56.4","Acer saccharum","46.92_-88.026_7101/0/742_2009","7101/0/742","46.920000","-88.026000","1","1","2009"
"1","64.7","Acer saccharum","46.92_-88.026_7101/0/743_1962","7101/0/743","46.920000","-88.026000","1","1","1962"
"1","64.7","Acer saccharum","46.92_-88.026_7101/0/743_1967","7101/0/743","46.920000","-88.026000","1","1","1967"
"1","64.7","Acer saccharum","46.92_-88.026_7101/1/743_1989","7101/1/743","46.920000","-88.026000","1","1","1989"
"1","8.1","Acer saccharum","46.92_-88.026_7101/0/744_1989","7101/0/744","46.920000","-88.026000","1","1","1989"
"1","8.4","Acer saccharum","46.92_-88.026_7101/0/744_1994","7101/0/744","46.920000","-88.026000","1","1","1994"
"1","8.4","Acer saccharum","46.92_-88.026_7101/1/744_1999","7101/1/744","46.920000","-88.026000","1","1","1999"
"1","34.5","Acer saccharum","46.92_-88.026_7101/0/745_1962","7101/0/745","46.920000","-88.026000","1","1","1962"
"1","35.5","Acer saccharum","46.92_-88.026_7101/0/745_1967","7101/0/745","46.920000","-88.026000","1","1","1967"
"1","40.8","Acer saccharum","46.92_-88.026_7101/0/745_1989","7101/0/745","46.920000","-88.026000","1","1","1989"
"1","42.2","Acer saccharum","46.92_-88.026_7101/0/745_1994","7101/0/745","46.920000","-88.026000","1","1","1994"
"1","43.5","Acer saccharum","46.92_-88.026_7101/0/745_1999","7101/0/745","46.920000","-88.026000","1","1","1999"
"1","44.3","Acer saccharum","46.92_-88.026_7101/0/745_2004","7101/0/745","46.920000","-88.026000","1","1","2004"
"1","45.5","Acer saccharum","46.92_-88.026_7101/0/745_2009","7101/0/745","46.920000","-88.026000","1","1","2009"
"1","5.4","Acer saccharum","46.92_-88.026_7101/0/746_1994","7101/0/746","46.920000","-88.026000","1","1","1994"
"1","5.6","Acer saccharum","46.92_-88.026_7101/0/746_1999","7101/0/746","46.920000","-88.026000","1","1","1999"
"1","5.6","Acer saccharum","46.92_-88.026_7101/0/746_2004","7101/0/746","46.920000","-88.026000","1","1","2004"
"1","5.6","Acer saccharum","46.92_-88.026_7101/1/746_2009","7101/1/746","46.920000","-88.026000","1","1","2009"
"1","5.8","Acer saccharum","46.92_-88.026_7101/0/746_1989","7101/0/746","46.920000","-88.026000","1","1","1989"
"1","47.7","Acer saccharum","46.92_-88.026_7102/0/750_1962","7102/0/750","46.920000","-88.026000","1","1","1962"
"1","48.2","Acer saccharum","46.92_-88.026_7102/0/750_1967","7102/0/750","46.920000","-88.026000","1","1","1967"
"1","52.1","Acer saccharum","46.92_-88.026_7102/0/750_1989","7102/0/750","46.920000","-88.026000","1","1","1989"
"1","52.3","Acer saccharum","46.92_-88.026_7102/0/750_1994","7102/0/750","46.920000","-88.026000","1","1","1994"
"1","53.1","Acer saccharum","46.92_-88.026_7102/0/750_1999","7102/0/750","46.920000","-88.026000","1","1","1999"
"1","53.1","Acer saccharum","46.92_-88.026_7102/1/750_2004","7102/1/750","46.920000","-88.026000","1","1","2004"
"1","28.7","Acer saccharum","46.92_-88.026_7102/0/751_1962","7102/0/751","46.920000","-88.026000","1","1","1962"
"1","28.9","Acer saccharum","46.92_-88.026_7102/0/751_1967","7102/0/751","46.920000","-88.026000","1","1","1967"
"1","30","Acer saccharum","46.92_-88.026_7102/0/751_1989","7102/0/751","46.920000","-88.026000","1","1","1989"
"1","30","Acer saccharum","46.92_-88.026_7102/0/751_1994","7102/0/751","46.920000","-88.026000","1","1","1994"
"1","30.9","Acer saccharum","46.92_-88.026_7102/0/751_1999","7102/0/751","46.920000","-88.026000","1","1","1999"
"1","30.9","Acer saccharum","46.92_-88.026_7102/1/751_2004","7102/1/751","46.920000","-88.026000","1","1","2004"
"1","28.9","Acer saccharum","46.92_-88.026_7102/0/763_1962","7102/0/763","46.920000","-88.026000","1","1","1962"
"1","29.2","Acer saccharum","46.92_-88.026_7102/0/763_1967","7102/0/763","46.920000","-88.026000","1","1","1967"
"1","30.4","Acer saccharum","46.92_-88.026_7102/0/763_1989","7102/0/763","46.920000","-88.026000","1","1","1989"
"1","30.9","Acer saccharum","46.92_-88.026_7102/0/763_1999","7102/0/763","46.920000","-88.026000","1","1","1999"
"1","30.9","Acer saccharum","46.92_-88.026_7102/1/763_2004","7102/1/763","46.920000","-88.026000","1","1","2004"
"1","31.2","Acer saccharum","46.92_-88.026_7102/0/763_1994","7102/0/763","46.920000","-88.026000","1","1","1994"
"1","21.9","Acer saccharum","46.92_-88.026_7102/0/765_1989","7102/0/765","46.920000","-88.026000","1","1","1989"
"1","21.9","Acer saccharum","46.92_-88.026_7102/1/765_1994","7102/1/765","46.920000","-88.026000","1","1","1994"
"1","22","Acer saccharum","46.92_-88.026_7102/0/765_1962","7102/0/765","46.920000","-88.026000","1","1","1962"
"1","22","Acer saccharum","46.92_-88.026_7102/0/765_1967","7102/0/765","46.920000","-88.026000","1","1","1967"
"1","47.2","Acer saccharum","46.92_-88.026_7102/0/766_1962","7102/0/766","46.920000","-88.026000","1","1","1962"
"1","48","Acer saccharum","46.92_-88.026_7102/0/766_1967","7102/0/766","46.920000","-88.026000","1","1","1967"
"1","51.4","Acer saccharum","46.92_-88.026_7102/0/766_1989","7102/0/766","46.920000","-88.026000","1","1","1989"
"1","52.4","Acer saccharum","46.92_-88.026_7102/0/766_1994","7102/0/766","46.920000","-88.026000","1","1","1994"
"1","53.8","Acer saccharum","46.92_-88.026_7102/0/766_2004","7102/0/766","46.920000","-88.026000","1","1","2004"
"1","53.9","Acer saccharum","46.92_-88.026_7102/0/766_2009","7102/0/766","46.920000","-88.026000","1","1","2009"
"1","54.1","Acer saccharum","46.92_-88.026_7102/0/766_1999","7102/0/766","46.920000","-88.026000","1","1","1999"
"1","26.6","Acer saccharum","46.92_-88.026_7102/0/781_1962","7102/0/781","46.920000","-88.026000","1","1","1962"
"1","28.1","Acer saccharum","46.92_-88.026_7102/0/781_1967","7102/0/781","46.920000","-88.026000","1","1","1967"
"1","33.7","Acer saccharum","46.92_-88.026_7102/0/781_1989","7102/0/781","46.920000","-88.026000","1","1","1989"
"1","34.9","Acer saccharum","46.92_-88.026_7102/0/781_1994","7102/0/781","46.920000","-88.026000","1","1","1994"
"1","36.2","Acer saccharum","46.92_-88.026_7102/0/781_1999","7102/0/781","46.920000","-88.026000","1","1","1999"
"1","37.2","Acer saccharum","46.92_-88.026_7102/0/781_2004","7102/0/781","46.920000","-88.026000","1","1","2004"
"1","37.9","Acer saccharum","46.92_-88.026_7102/0/781_2009","7102/0/781","46.920000","-88.026000","1","1","2009"
"1","12.2","Acer saccharum","46.92_-88.026_7102/1/782_1989","7102/1/782","46.920000","-88.026000","1","1","1989"
"1","57.9","Acer saccharum","46.92_-88.026_7102/0/789_1962","7102/0/789","46.920000","-88.026000","1","1","1962"
"1","59.1","Acer saccharum","46.92_-88.026_7102/0/789_1967","7102/0/789","46.920000","-88.026000","1","1","1967"
"1","64.9","Acer saccharum","46.92_-88.026_7102/0/789_1989","7102/0/789","46.920000","-88.026000","1","1","1989"
"1","65.8","Acer saccharum","46.92_-88.026_7102/0/789_1994","7102/0/789","46.920000","-88.026000","1","1","1994"
"1","65.8","Acer saccharum","46.92_-88.026_7102/1/789_1999","7102/1/789","46.920000","-88.026000","1","1","1999"
"1","52.3","Acer saccharum","46.92_-88.026_7102/0/791_1962","7102/0/791","46.920000","-88.026000","1","1","1962"
"1","53.8","Acer saccharum","46.92_-88.026_7102/0/791_1967","7102/0/791","46.920000","-88.026000","1","1","1967"
"1","60.5","Acer saccharum","46.92_-88.026_7102/0/791_1989","7102/0/791","46.920000","-88.026000","1","1","1989"
"1","62","Acer saccharum","46.92_-88.026_7102/0/791_1994","7102/0/791","46.920000","-88.026000","1","1","1994"
"1","63.8","Acer saccharum","46.92_-88.026_7102/0/791_1999","7102/0/791","46.920000","-88.026000","1","1","1999"
"1","64.2","Acer saccharum","46.92_-88.026_7102/0/791_2004","7102/0/791","46.920000","-88.026000","1","1","2004"
"1","65.3","Acer saccharum","46.92_-88.026_7102/0/791_2009","7102/0/791","46.920000","-88.026000","1","1","2009"
"1","18.2","Acer saccharum","46.92_-88.026_7102/0/793_1962","7102/0/793","46.920000","-88.026000","1","1","1962"
"1","18.7","Acer saccharum","46.92_-88.026_7102/0/793_1967","7102/0/793","46.920000","-88.026000","1","1","1967"
"1","20.2","Acer saccharum","46.92_-88.026_7102/0/793_1989","7102/0/793","46.920000","-88.026000","1","1","1989"
"1","20.4","Acer saccharum","46.92_-88.026_7102/0/793_1994","7102/0/793","46.920000","-88.026000","1","1","1994"
"1","21.3","Acer saccharum","46.92_-88.026_7102/0/793_1999","7102/0/793","46.920000","-88.026000","1","1","1999"
"1","21.6","Acer saccharum","46.92_-88.026_7102/0/793_2004","7102/0/793","46.920000","-88.026000","1","1","2004"
"1","23.2","Acer saccharum","46.92_-88.026_7102/0/793_2009","7102/0/793","46.920000","-88.026000","1","1","2009"
"1","54.1","Acer saccharum","46.92_-88.026_7102/0/794_1962","7102/0/794","46.920000","-88.026000","1","1","1962"
"1","55.3","Acer saccharum","46.92_-88.026_7102/0/794_1967","7102/0/794","46.920000","-88.026000","1","1","1967"
"1","61.8","Acer saccharum","46.92_-88.026_7102/0/794_1989","7102/0/794","46.920000","-88.026000","1","1","1989"
"1","62.9","Acer saccharum","46.92_-88.026_7102/0/794_1994","7102/0/794","46.920000","-88.026000","1","1","1994"
"1","64.3","Acer saccharum","46.92_-88.026_7102/0/794_1999","7102/0/794","46.920000","-88.026000","1","1","1999"
"1","65","Acer saccharum","46.92_-88.026_7102/0/794_2004","7102/0/794","46.920000","-88.026000","1","1","2004"
"1","66.1","Acer saccharum","46.92_-88.026_7102/0/794_2009","7102/0/794","46.920000","-88.026000","1","1","2009"
"1","53.8","Acer saccharum","46.92_-88.026_7102/0/797_1962","7102/0/797","46.920000","-88.026000","1","1","1962"
"1","55.3","Acer saccharum","46.92_-88.026_7102/0/797_1967","7102/0/797","46.920000","-88.026000","1","1","1967"
"1","63","Acer saccharum","46.92_-88.026_7102/0/797_1989","7102/0/797","46.920000","-88.026000","1","1","1989"
"1","63.2","Acer saccharum","46.92_-88.026_7102/0/797_1994","7102/0/797","46.920000","-88.026000","1","1","1994"
"1","64.5","Acer saccharum","46.92_-88.026_7102/0/797_1999","7102/0/797","46.920000","-88.026000","1","1","1999"
"1","64.5","Acer saccharum","46.92_-88.026_7102/1/797_2004","7102/1/797","46.920000","-88.026000","1","1","2004"
"1","29.9","Acer saccharum","46.92_-88.026_7102/0/801_1962","7102/0/801","46.920000","-88.026000","1","1","1962"
"1","30.2","Acer saccharum","46.92_-88.026_7102/0/801_1967","7102/0/801","46.920000","-88.026000","1","1","1967"
"1","34","Acer saccharum","46.92_-88.026_7102/0/801_1989","7102/0/801","46.920000","-88.026000","1","1","1989"
"1","34.4","Acer saccharum","46.92_-88.026_7102/0/801_1994","7102/0/801","46.920000","-88.026000","1","1","1994"
"1","35.4","Acer saccharum","46.92_-88.026_7102/0/801_1999","7102/0/801","46.920000","-88.026000","1","1","1999"
"1","36.2","Acer saccharum","46.92_-88.026_7102/0/801_2004","7102/0/801","46.920000","-88.026000","1","1","2004"
"1","37.8","Acer saccharum","46.92_-88.026_7102/0/801_2009","7102/0/801","46.920000","-88.026000","1","1","2009"
"1","38.1","Acer saccharum","46.92_-88.026_7102/0/803_1962","7102/0/803","46.920000","-88.026000","1","1","1962"
"1","38.1","Acer saccharum","46.92_-88.026_7102/0/803_1967","7102/0/803","46.920000","-88.026000","1","1","1967"
"1","38.5","Acer saccharum","46.92_-88.026_7102/0/803_1999","7102/0/803","46.920000","-88.026000","1","1","1999"
"1","38.5","Acer saccharum","46.92_-88.026_7102/1/803_2004","7102/1/803","46.920000","-88.026000","1","1","2004"
"1","38.6","Acer saccharum","46.92_-88.026_7102/0/803_1989","7102/0/803","46.920000","-88.026000","1","1","1989"
"1","38.6","Acer saccharum","46.92_-88.026_7102/0/803_1994","7102/0/803","46.920000","-88.026000","1","1","1994"
"1","27.4","Acer saccharum","46.92_-88.026_7103/0/815_1962","7103/0/815","46.920000","-88.026000","1","1","1962"
"1","29.2","Acer saccharum","46.92_-88.026_7103/0/815_1967","7103/0/815","46.920000","-88.026000","1","1","1967"
"1","29.2","Acer saccharum","46.92_-88.026_7103/1/815_1989","7103/1/815","46.920000","-88.026000","1","1","1989"
"1","28.7","Acer saccharum","46.92_-88.026_7103/0/818_1962","7103/0/818","46.920000","-88.026000","1","1","1962"
"1","29.4","Acer saccharum","46.92_-88.026_7103/0/818_1967","7103/0/818","46.920000","-88.026000","1","1","1967"
"1","32","Acer saccharum","46.92_-88.026_7103/0/818_1989","7103/0/818","46.920000","-88.026000","1","1","1989"
"1","32.8","Acer saccharum","46.92_-88.026_7103/0/818_1994","7103/0/818","46.920000","-88.026000","1","1","1994"
"1","33.3","Acer saccharum","46.92_-88.026_7103/0/818_1999","7103/0/818","46.920000","-88.026000","1","1","1999"
"1","33.8","Acer saccharum","46.92_-88.026_7103/0/818_2004","7103/0/818","46.920000","-88.026000","1","1","2004"
"1","34.3","Acer saccharum","46.92_-88.026_7103/0/818_2009","7103/0/818","46.920000","-88.026000","1","1","2009"
"1","38.1","Acer saccharum","46.92_-88.026_7103/0/821_1962","7103/0/821","46.920000","-88.026000","1","1","1962"
"1","39.1","Acer saccharum","46.92_-88.026_7103/0/821_1967","7103/0/821","46.920000","-88.026000","1","1","1967"
"1","43.5","Acer saccharum","46.92_-88.026_7103/0/821_1989","7103/0/821","46.920000","-88.026000","1","1","1989"
"1","44.6","Acer saccharum","46.92_-88.026_7103/0/821_1994","7103/0/821","46.920000","-88.026000","1","1","1994"
"1","46","Acer saccharum","46.92_-88.026_7103/0/821_1999","7103/0/821","46.920000","-88.026000","1","1","1999"
"1","46.5","Acer saccharum","46.92_-88.026_7103/0/821_2004","7103/0/821","46.920000","-88.026000","1","1","2004"
"1","47.9","Acer saccharum","46.92_-88.026_7103/0/821_2009","7103/0/821","46.920000","-88.026000","1","1","2009"
"1","65","Acer saccharum","46.92_-88.026_7103/0/822_1962","7103/0/822","46.920000","-88.026000","1","1","1962"
"1","67","Acer saccharum","46.92_-88.026_7103/0/822_1967","7103/0/822","46.920000","-88.026000","1","1","1967"
"1","75.6","Acer saccharum","46.92_-88.026_7103/0/822_1989","7103/0/822","46.920000","-88.026000","1","1","1989"
"1","76","Acer saccharum","46.92_-88.026_7103/0/822_1994","7103/0/822","46.920000","-88.026000","1","1","1994"
"1","76.6","Acer saccharum","46.92_-88.026_7103/0/822_1999","7103/0/822","46.920000","-88.026000","1","1","1999"
"1","78.3","Acer saccharum","46.92_-88.026_7103/0/822_2004","7103/0/822","46.920000","-88.026000","1","1","2004"
"1","78.3","Acer saccharum","46.92_-88.026_7103/1/822_2009","7103/1/822","46.920000","-88.026000","1","1","2009"
"1","22","Acer saccharum","46.92_-88.026_7103/0/823_1962","7103/0/823","46.920000","-88.026000","1","1","1962"
"1","22.8","Acer saccharum","46.92_-88.026_7103/0/823_1967","7103/0/823","46.920000","-88.026000","1","1","1967"
"1","27.2","Acer saccharum","46.92_-88.026_7103/0/823_1989","7103/0/823","46.920000","-88.026000","1","1","1989"
"1","28.9","Acer saccharum","46.92_-88.026_7103/0/823_1994","7103/0/823","46.920000","-88.026000","1","1","1994"
"1","30.9","Acer saccharum","46.92_-88.026_7103/0/823_1999","7103/0/823","46.920000","-88.026000","1","1","1999"
"1","32.1","Acer saccharum","46.92_-88.026_7103/0/823_2004","7103/0/823","46.920000","-88.026000","1","1","2004"
"1","32.1","Acer saccharum","46.92_-88.026_7103/1/823_2009","7103/1/823","46.920000","-88.026000","1","1","2009"
"1","17.7","Acer saccharum","46.92_-88.026_7103/0/830_1962","7103/0/830","46.920000","-88.026000","1","1","1962"
"1","19.3","Acer saccharum","46.92_-88.026_7103/0/830_1967","7103/0/830","46.920000","-88.026000","1","1","1967"
"1","24.3","Acer saccharum","46.92_-88.026_7103/0/830_1989","7103/0/830","46.920000","-88.026000","1","1","1989"
"1","25.5","Acer saccharum","46.92_-88.026_7103/0/830_1994","7103/0/830","46.920000","-88.026000","1","1","1994"
"1","26.6","Acer saccharum","46.92_-88.026_7103/0/830_1999","7103/0/830","46.920000","-88.026000","1","1","1999"
"1","27.7","Acer saccharum","46.92_-88.026_7103/0/830_2004","7103/0/830","46.920000","-88.026000","1","1","2004"
"1","28.6","Acer saccharum","46.92_-88.026_7103/0/830_2009","7103/0/830","46.920000","-88.026000","1","1","2009"
"1","38.1","Acer saccharum","46.92_-88.026_7103/0/833_1962","7103/0/833","46.920000","-88.026000","1","1","1962"
"1","38.3","Acer saccharum","46.92_-88.026_7103/0/833_1967","7103/0/833","46.920000","-88.026000","1","1","1967"
"1","38.3","Acer saccharum","46.92_-88.026_7103/1/833_1989","7103/1/833","46.920000","-88.026000","1","1","1989"
"1","53.3","Acer saccharum","46.92_-88.026_7103/0/837_1962","7103/0/837","46.920000","-88.026000","1","1","1962"
"1","53.8","Acer saccharum","46.92_-88.026_7103/0/837_1967","7103/0/837","46.920000","-88.026000","1","1","1967"
"1","57.2","Acer saccharum","46.92_-88.026_7103/0/837_1989","7103/0/837","46.920000","-88.026000","1","1","1989"
"1","57.7","Acer saccharum","46.92_-88.026_7103/0/837_1994","7103/0/837","46.920000","-88.026000","1","1","1994"
"1","57.8","Acer saccharum","46.92_-88.026_7103/0/837_1999","7103/0/837","46.920000","-88.026000","1","1","1999"
"1","58","Acer saccharum","46.92_-88.026_7103/0/837_2004","7103/0/837","46.920000","-88.026000","1","1","2004"
"1","58.3","Acer saccharum","46.92_-88.026_7103/0/837_2009","7103/0/837","46.920000","-88.026000","1","1","2009"
"1","44.4","Acer saccharum","46.92_-88.026_7103/0/839_1962","7103/0/839","46.920000","-88.026000","1","1","1962"
"1","45.4","Acer saccharum","46.92_-88.026_7103/0/839_1967","7103/0/839","46.920000","-88.026000","1","1","1967"
"1","49.8","Acer saccharum","46.92_-88.026_7103/0/839_1989","7103/0/839","46.920000","-88.026000","1","1","1989"
"1","50.6","Acer saccharum","46.92_-88.026_7103/0/839_1994","7103/0/839","46.920000","-88.026000","1","1","1994"
"1","52.2","Acer saccharum","46.92_-88.026_7103/0/839_1999","7103/0/839","46.920000","-88.026000","1","1","1999"
"1","52.4","Acer saccharum","46.92_-88.026_7103/0/839_2004","7103/0/839","46.920000","-88.026000","1","1","2004"
"1","53.7","Acer saccharum","46.92_-88.026_7103/0/839_2009","7103/0/839","46.920000","-88.026000","1","1","2009"
